DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-08-15                06:19:34.029              225.93025497              5422.326119               226.93025497              1534313974.029            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0094064139E+000         2.0506387762E+000         4.4335979976E+002         4.5448537341E+002         1.5829402538E+000         1.9540303222E+000         
2018-08-15                06:19:34.950              225.93026564              5422.326375               226.93026564              1534313974.951            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0094064139E+000         2.0506387762E+000         4.4337743484E+002         4.5448537341E+002         1.5829402538E+000         1.9540303222E+000         
2018-08-15                06:19:39.369              225.93031678              5422.327603               226.93031678              1534313979.370            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0094064139E+000         2.0506331360E+000         4.4337743484E+002         4.5449991762E+002         1.5832723704E+000         1.9544218826E+000         
2018-08-15                06:19:41.032              225.93033602              5422.328064               226.93033602              1534313981.032            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0095811608E+000         2.0506331360E+000         4.4337743484E+002         4.5449991762E+002         1.5832723704E+000         1.9544218826E+000         
2018-08-15                06:19:41.971              225.93034690              5422.328326               226.93034690              1534313981.972            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0095811608E+000         2.0506331360E+000         4.4338301729E+002         4.5449991762E+002         1.5832723704E+000         1.9544218826E+000         
2018-08-15                06:19:46.390              225.93039803              5422.329553               226.93039803              1534313986.390            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0095811608E+000         2.0508869894E+000         4.4338301729E+002         4.5452603166E+002         1.5886319026E+000         1.9607397146E+000         
2018-08-15                06:19:48.026              225.93041698              5422.330007               226.93041698              1534313988.027            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0095114083E+000         2.0508869894E+000         4.4338301729E+002         4.5452603166E+002         1.5886319026E+000         1.9607397146E+000         
2018-08-15                06:19:48.937              225.93042752              5422.330261               226.93042752              1534313988.938            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0095114083E+000         2.0508869894E+000         4.4336772926E+002         4.5452603166E+002         1.5886319026E+000         1.9607397146E+000         
2018-08-15                06:19:53.335              225.93047841              5422.331482               226.93047841              1534313993.335            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0095114083E+000         2.0508884345E+000         4.4336772926E+002         4.5452997069E+002         1.5887452679E+000         1.9608733302E+000         
2018-08-15                06:19:54.994              225.93049763              5422.331943               226.93049763              1534313994.995            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0093365779E+000         2.0508884345E+000         4.4336772926E+002         4.5452997069E+002         1.5887452679E+000         1.9608733302E+000         
