DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-07-16                19:57:32.578              196.49829373              4715.959049               197.49829373              1531771052.578            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9490595675E+000         1.9809629863E+000         4.1545381103E+002         4.2376408157E+002         1.2670434483E+000         1.5783458088E+000         
2018-07-16                19:57:33.507              196.49830449              4715.959308               197.49830449              1531771053.508            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9490595675E+000         1.9809629863E+000         4.1528456868E+002         4.2376408157E+002         1.2670434483E+000         1.5783458088E+000         
2018-07-16                19:57:37.085              196.49834590              4715.960302               197.49834590              1531771057.086            0                         963                       3.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9490595675E+000         1.9809502289E+000         4.1528456868E+002         4.2359125485E+002         1.2675438735E+000         1.5789461665E+000         
2018-07-16                19:57:38.734              196.49836499              4715.960760               197.49836499              1531771058.735            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9488688692E+000         1.9809502289E+000         4.1528456868E+002         4.2359125485E+002         1.2675438735E+000         1.5789461665E+000         
2018-07-16                19:57:39.671              196.49837583              4715.961020               197.49837583              1531771059.672            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9488688692E+000         1.9809502289E+000         4.1510309455E+002         4.2359125485E+002         1.2675438735E+000         1.5789461665E+000         
2018-07-16                19:57:43.234              196.49841707              4715.962010               197.49841707              1531771063.235            0                         963                       3.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9488688692E+000         1.9807642286E+000         4.1510309455E+002         4.2340818784E+002         1.2676556373E+000         1.5790802467E+000         
2018-07-16                19:57:44.898              196.49843632              4715.962472               197.49843632              1531771064.898            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9492828876E+000         1.9807642286E+000         4.1510309455E+002         4.2340818784E+002         1.2676556373E+000         1.5790802467E+000         
2018-07-16                19:57:45.836              196.49844719              4715.962732               197.49844719              1531771065.837            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9492828876E+000         1.9807642286E+000         4.1496360833E+002         4.2340818784E+002         1.2676556373E+000         1.5790802467E+000         
2018-07-16                19:57:49.444              196.49848894              4715.963734               197.49848894              1531771069.444            0                         963                       3.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9492828876E+000         1.9811879289E+000         4.1496360833E+002         4.2326666759E+002         1.2677713665E+000         1.5792190832E+000         
2018-07-16                19:57:51.096              196.49850807              4715.964194               197.49850807              1531771071.097            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9487108365E+000         1.9811879289E+000         4.1496360833E+002         4.2326666759E+002         1.2677713665E+000         1.5792190832E+000         
2018-07-16                19:57:52.023              196.49851880              4715.964451               197.49851880              1531771072.024            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9487108365E+000         1.9811879289E+000         4.1483115371E+002         4.2326666759E+002         1.2677713665E+000         1.5792190832E+000         
2018-07-16                19:57:55.573              196.49855988              4715.965437               197.49855988              1531771075.574            0                         963                       3.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9487108365E+000         1.9805941714E+000         4.1483115371E+002         4.2312834851E+002         1.2666890614E+000         1.5779206424E+000         
2018-07-16                19:57:57.210              196.49857883              4715.965892               197.49857883              1531771077.211            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9485428190E+000         1.9805941714E+000         4.1483115371E+002         4.2312834851E+002         1.2666890614E+000         1.5779206424E+000         
2018-07-16                19:57:58.134              196.49858951              4715.966148               197.49858951              1531771078.134            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9485428190E+000         1.9805941714E+000         4.1471689458E+002         4.2312834851E+002         1.2666890614E+000         1.5779206424E+000         
2018-07-16                19:58:01.680              196.49863057              4715.967134               197.49863057              1531771081.681            0                         963                       3.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9485428190E+000         1.9804322027E+000         4.1471689458E+002         4.2301409454E+002         1.2684604072E+000         1.5800456838E+000         
2018-07-16                19:58:03.342              196.49864980              4715.967595               197.49864980              1531771083.343            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9484272442E+000         1.9804322027E+000         4.1471689458E+002         4.2301409454E+002         1.2684604072E+000         1.5800456838E+000         
2018-07-16                19:58:04.273              196.49866058              4715.967854               197.49866058              1531771084.274            0                         963                       1.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9484272442E+000         1.9804322027E+000         4.1461146198E+002         4.2301409454E+002         1.2684604072E+000         1.5800456838E+000         
2018-07-16                19:58:07.808              196.49870148              4715.968836               197.49870148              1531771087.808            0                         963                       3.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9484272442E+000         1.9803411742E+000         4.1461146198E+002         4.2291343423E+002         1.2687595951E+000         1.5804045916E+000         
2018-07-16                19:58:09.467              196.49872068              4715.969296               197.49872068              1531771089.467            0                         963                       2.0000000000E+000         0.0000000000E+000         0.0000000000E+000         1.9485706088E+000         1.9803411742E+000         4.1461146198E+002         4.2291343423E+002         1.2687595951E+000         1.5804045916E+000         
