DATE                      TIME                      FRAC_DAYS_SINCE_JAN1      FRAC_HRS_SINCE_JAN1       JULIAN_DAYS               EPOCH_TIME                ALARM_STATUS              INST_STATUS               species                   MPVPosition               solenoid_valves           CH4                       CH4_dry                   CO2                       CO2_dry                   H2O                       h2o_reported              
2018-08-15                20:21:31.865              226.51495214              5436.358851               227.51495214              1534364491.865            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0060239664E+000         2.0474793987E+000         5.0939253195E+002         5.2226369711E+002         1.5942454906E+000         1.9673550624E+000         
2018-08-15                20:21:33.426              226.51497021              5436.359285               227.51497021              1534364493.426            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0061856189E+000         2.0474793987E+000         5.0939253195E+002         5.2226369711E+002         1.5942454906E+000         1.9673550624E+000         
2018-08-15                20:21:34.355              226.51498097              5436.359543               227.51498097              1534364494.356            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0061856189E+000         2.0474793987E+000         5.0942276788E+002         5.2226369711E+002         1.5942454906E+000         1.9673550624E+000         
2018-08-15                20:21:37.894              226.51502192              5436.360526               227.51502192              1534364497.894            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0061856189E+000         2.0476222596E+000         5.0942276788E+002         5.2228781929E+002         1.5927996631E+000         1.9656514153E+000         
2018-08-15                20:21:39.456              226.51504000              5436.360960               227.51504000              1534364499.456            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0059211313E+000         2.0476222596E+000         5.0942276788E+002         5.2228781929E+002         1.5927996631E+000         1.9656514153E+000         
2018-08-15                20:21:40.368              226.51505056              5436.361213               227.51505056              1534364500.368            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0059211313E+000         2.0476222596E+000         5.0941004776E+002         5.2228781929E+002         1.5927996631E+000         1.9656514153E+000         
2018-08-15                20:21:43.892              226.51509135              5436.362192               227.51509135              1534364503.893            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0059211313E+000         2.0473171487E+000         5.0941004776E+002         5.2226385046E+002         1.5915915058E+000         1.9642277174E+000         
2018-08-15                20:21:45.444              226.51510932              5436.362624               227.51510932              1534364505.445            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0059539591E+000         2.0473171487E+000         5.0941004776E+002         5.2226385046E+002         1.5915915058E+000         1.9642277174E+000         
2018-08-15                20:21:46.368              226.51512000              5436.362880               227.51512000              1534364506.368            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0059539591E+000         2.0473171487E+000         5.0938905760E+002         5.2226385046E+002         1.5915915058E+000         1.9642277174E+000         
2018-08-15                20:21:49.901              226.51516090              5436.363862               227.51516090              1534364509.902            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0059539591E+000         2.0473293092E+000         5.0938905760E+002         5.2223569731E+002         1.5911884821E+000         1.9637527718E+000         
2018-08-15                20:21:51.463              226.51517897              5436.364295               227.51517897              1534364511.463            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0060721972E+000         2.0473293092E+000         5.0938905760E+002         5.2223569731E+002         1.5911884821E+000         1.9637527718E+000         
2018-08-15                20:21:52.397              226.51518978              5436.364555               227.51518978              1534364512.397            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0060721972E+000         2.0473293092E+000         5.0947193349E+002         5.2223569731E+002         1.5911884821E+000         1.9637527718E+000         
2018-08-15                20:21:55.930              226.51523068              5436.365536               227.51523068              1534364515.931            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0060721972E+000         2.0474600379E+000         5.0947193349E+002         5.2232378745E+002         1.5923502222E+000         1.9651218031E+000         
2018-08-15                20:21:57.507              226.51524894              5436.365974               227.51524894              1534364517.508            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0062805877E+000         2.0474600379E+000         5.0947193349E+002         5.2232378745E+002         1.5923502222E+000         1.9651218031E+000         
2018-08-15                20:21:58.453              226.51525988              5436.366237               227.51525988              1534364518.454            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0062805877E+000         2.0474600379E+000         5.0950051607E+002         5.2232378745E+002         1.5923502222E+000         1.9651218031E+000         
2018-08-15                20:22:01.989              226.51530080              5436.367219               227.51530080              1534364521.989            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0062805877E+000         2.0477090657E+000         5.0950051607E+002         5.2236438446E+002         1.5939308897E+000         1.9669843733E+000         
2018-08-15                20:22:03.543              226.51531880              5436.367651               227.51531880              1534364523.544            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0059761206E+000         2.0477090657E+000         5.0950051607E+002         5.2236438446E+002         1.5939308897E+000         1.9669843733E+000         
2018-08-15                20:22:04.477              226.51532961              5436.367911               227.51532961              1534364524.478            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0059761206E+000         2.0477090657E+000         5.0954361165E+002         5.2236438446E+002         1.5939308897E+000         1.9669843733E+000         
2018-08-15                20:22:08.002              226.51537039              5436.368889               227.51537039              1534364528.002            0                         963                       3.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0059761206E+000         2.0474089069E+000         5.0954361165E+002         5.2241186180E+002         1.5931499176E+000         1.9660641394E+000         
2018-08-15                20:22:09.562              226.51538846              5436.369323               227.51538846              1534364529.563            0                         963                       2.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0062245096E+000         2.0474089069E+000         5.0954361165E+002         5.2241186180E+002         1.5931499176E+000         1.9660641394E+000         
2018-08-15                20:22:10.482              226.51539910              5436.369578               227.51539910              1534364530.482            0                         963                       1.0000000000E+000         1.6000000000E+001         0.0000000000E+000         2.0062245096E+000         2.0474089069E+000         5.0971033512E+002         5.2241186180E+002         1.5931499176E+000         1.9660641394E+000         
